credit_risk_70;;;;;;;;;
loan_status;person_income;person_home_ownership;person_emp_length;loan_intent;loan_grade;loan_amnt;loan_int_rate;loan_percent_income;cb_person_default_on_file
0;30000;RENT;11.0;MEDICAL;B;4900;11.71;0.16;N
0;54000;MORTGAGE;5.0;VENTURE;A;11000;5.42;0.20;N
0;40000;RENT;0.0;EDUCATION;A;2800;7.49;0.07;N
0;45996;OWN;9.0;PERSONAL;B;25000;12.18;0.54;N
0;37000;RENT;0.0;MEDICAL;B;2750;9.99;0.07;N
0;30000;RENT;6.0;MEDICAL;C;5000;12.73;0.17;Y
0;64000;MORTGAGE;2.0;EDUCATION;B;25000;11.83;0.39;N
0;36500;RENT;2.0;VENTURE;A;5500;7.51;0.15;N
0;24000;OWN;5.0;EDUCATION;B;2850;11.83;0.12;N
0;85000;MORTGAGE;4.0;HOMEIMPROVEMENT;C;5000;14.27;0.06;N
0;50400;RENT;9.0;VENTURE;A;1800;8.90;0.04;N
0;11000;OWN;0.0;VENTURE;A;1400;9.32;0.13;N
0;60000;RENT;0.0;EDUCATION;B;15000;11.71;0.25;N
0;55000;RENT;2.0;DEBTCONSOLIDATION;A;4500;7.90;0.08;N
0;21600;RENT;0.0;MEDICAL;C;4800;13.49;0.22;N
0;60000;MORTGAGE;7.0;VENTURE;B;6000;10.38;0.10;N
0;41280;RENT;3.0;DEBTCONSOLIDATION;C;6000;13.61;0.15;Y
1;128000;MORTGAGE;11.0;DEBTCONSOLIDATION;G;14400;22.11;0.11;Y
0;50000;MORTGAGE;4.0;PERSONAL;A;6000;6.76;0.12;N
0;72500;RENT;2.0;HOMEIMPROVEMENT;B;9000;10.59;0.12;N
0;62000;MORTGAGE;1.0;PERSONAL;B;6500;10.95;0.10;N
1;55700;RENT;2.0;HOMEIMPROVEMENT;C;8000;13.49;0.14;Y
1;28000;RENT;6.0;EDUCATION;B;15000;10.99;0.54;N
0;27800;RENT;3.0;MEDICAL;A;6800;8.49;0.24;N
0;40000;MORTGAGE;5.0;HOMEIMPROVEMENT;A;14000;6.03;0.35;N
0;52000;RENT;4.0;DEBTCONSOLIDATION;B;8000;11.11;0.15;N
1;10000;RENT;2.0;VENTURE;D;1200;14.11;0.12;Y
1;72250;MORTGAGE;0.0;MEDICAL;D;25000;16.00;0.29;Y
0;50000;RENT;2.0;HOMEIMPROVEMENT;C;8400;14.72;0.17;Y
0;55704;MORTGAGE;12.0;EDUCATION;A;8400;7.51;0.15;N
0;60000;RENT;6.0;EDUCATION;C;7500;11.34;0.13;Y
0;35004;OWN;5.0;VENTURE;B;1500;9.62;0.04;N
1;34000;RENT;9.0;VENTURE;B;15000;9.88;0.44;N
0;115000;MORTGAGE;0.0;EDUCATION;A;12000;7.29;0.10;N
0;50364;MORTGAGE;6.0;EDUCATION;A;6000;6.03;0.12;N
0;119000;RENT;5.0;PERSONAL;A;14250;7.66;0.12;N
1;50000;RENT;10.0;DEBTCONSOLIDATION;A;20000;7.49;0.40;N
0;53500;RENT;2.0;EDUCATION;B;10000;9.99;0.19;N
1;54400;MORTGAGE;3.0;MEDICAL;A;23500;6.91;0.37;N
1;18000;RENT;1.0;HOMEIMPROVEMENT;D;3000;15.99;0.17;Y
0;100000;MORTGAGE;13.0;VENTURE;A;18400;5.99;0.18;N
0;44000;OWN;18.0;MEDICAL;A;8000;9.32;0.18;N
0;70000;RENT;2.0;HOMEIMPROVEMENT;A;10000;7.88;0.14;N
0;50000;RENT;5.0;DEBTCONSOLIDATION;B;9000;12.69;0.18;N
0;226000;MORTGAGE;4.0;HOMEIMPROVEMENT;B;20000;11.49;0.09;N
1;15600;OWN;5.0;HOMEIMPROVEMENT;A;3300;6.39;0.21;N
0;92795;MORTGAGE;10.0;MEDICAL;B;19000;10.37;0.20;N
0;144000;MORTGAGE;13.0;VENTURE;A;16000;6.62;0.11;N
1;42000;MORTGAGE;5.0;EDUCATION;D;2000;15.20;0.05;Y
0;40000;MORTGAGE;0.0;EDUCATION;C;4000;12.73;0.10;Y
0;180000;MORTGAGE;9.0;VENTURE;C;9700;13.85;0.05;N
1;60996;RENT;0.0;HOMEIMPROVEMENT;E;16000;16.00;0.26;N
0;70000;RENT;0.0;EDUCATION;A;11200;8.94;0.16;N
0;42600;RENT;13.0;VENTURE;B;12000;11.71;0.28;N
0;40000;RENT;2.0;VENTURE;B;5000;12.53;0.13;N
0;67000;MORTGAGE;1.0;EDUCATION;E;16000;16.32;0.24;Y
0;188004;MORTGAGE;4.0;EDUCATION;A;2000;8.59;0.01;N
0;62000;MORTGAGE;18.0;VENTURE;B;28000;11.71;0.45;N
0;56000;MORTGAGE;3.0;EDUCATION;D;10075;16.29;0.18;Y
0;24000;RENT;2.0;PERSONAL;A;3000;7.49;0.13;N
0;57600;RENT;0.0;HOMEIMPROVEMENT;A;8000;7.66;0.14;N
1;127500;MORTGAGE;5.0;MEDICAL;E;20000;17.04;0.13;Y
0;42000;OWN;2.0;VENTURE;C;2000;15.62;0.05;Y
1;62900;RENT;2.0;MEDICAL;D;12000;14.96;0.16;N
0;112000;RENT;1.0;EDUCATION;C;12000;13.49;0.11;Y
0;154000;MORTGAGE;11.0;DEBTCONSOLIDATION;B;20000;11.83;0.13;N
0;50000;OWN;2.0;PERSONAL;C;1200;14.26;0.02;N
1;44400;RENT;2.0;PERSONAL;E;10800;18.79;0.24;N
0;38000;RENT;0.0;DEBTCONSOLIDATION;B;6025;10.99;0.16;N
0;100000;OWN;7.0;PERSONAL;D;35000;16.77;0.35;N
0;95000;RENT;3.0;DEBTCONSOLIDATION;A;18000;8.49;0.19;N
0;30000;MORTGAGE;2.0;HOMEIMPROVEMENT;C;8000;12.84;0.27;N
0;29376;RENT;3.0;VENTURE;A;5950;7.66;0.20;N
1;42765;RENT;9.0;DEBTCONSOLIDATION;C;18000;11.03;0.42;Y
1;25000;RENT;3.0;PERSONAL;D;10000;14.11;0.40;Y
1;66000;RENT;6.0;EDUCATION;C;25000;13.06;0.38;Y
0;48000;OWN;10.0;PERSONAL;A;6500;7.75;0.14;N
0;15000;RENT;0.0;VENTURE;A;2200;7.88;0.15;N
1;115000;MORTGAGE;3.0;DEBTCONSOLIDATION;D;12000;15.05;0.10;N
0;65000;OWN;6.0;PERSONAL;B;6000;10.65;0.09;N
0;126000;MORTGAGE;4.0;HOMEIMPROVEMENT;C;7500;13.92;0.06;N
1;36000;RENT;2.0;VENTURE;D;2800;16.00;0.08;N
0;50780;MORTGAGE;14.0;PERSONAL;B;6000;10.99;0.12;N
0;31200;RENT;9.0;PERSONAL;B;3000;12.42;0.10;N
0;89018;MORTGAGE;7.0;EDUCATION;C;5800;11.97;0.07;Y
1;58000;MORTGAGE;1.0;MEDICAL;D;25000;13.55;0.43;Y
0;75800;RENT;0.0;EDUCATION;A;2475;6.54;0.03;N
0;115000;MORTGAGE;4.0;EDUCATION;A;24000;7.90;0.21;N
0;56000;RENT;6.0;DEBTCONSOLIDATION;C;8150;12.87;0.15;N
0;24000;RENT;4.0;PERSONAL;C;5600;12.68;0.23;Y
0;79000;OWN;3.0;VENTURE;A;14000;6.92;0.18;N
0;60000;RENT;2.0;EDUCATION;B;8000;11.26;0.13;N
1;19200;RENT;0.0;PERSONAL;B;3000;10.99;0.16;N
0;25000;RENT;0.0;DEBTCONSOLIDATION;A;3000;5.42;0.12;N
0;58020;RENT;9.0;PERSONAL;A;2000;6.91;0.03;N
0;125000;OWN;9.0;PERSONAL;A;15000;7.90;0.12;N
0;79000;RENT;8.0;HOMEIMPROVEMENT;A;21000;7.90;0.27;N
1;18204;RENT;0.0;EDUCATION;C;4500;13.61;0.25;N
0;49920;RENT;6.0;DEBTCONSOLIDATION;B;10000;11.14;0.20;N
0;25100;OWN;7.0;EDUCATION;D;10800;14.59;0.43;Y
0;80000;MORTGAGE;3.0;DEBTCONSOLIDATION;A;6000;7.40;0.07;N
0;23500;MORTGAGE;2.0;DEBTCONSOLIDATION;B;7000;10.38;0.30;N
1;45000;RENT;6.0;HOMEIMPROVEMENT;C;10000;15.96;0.22;N
0;95004;RENT;1.0;DEBTCONSOLIDATION;B;12000;10.75;0.13;N
0;42000;RENT;4.0;MEDICAL;B;3000;10.25;0.07;N
0;114000;MORTGAGE;4.0;EDUCATION;A;10000;9.32;0.09;N
0;49000;RENT;7.0;PERSONAL;A;7500;6.62;0.15;N
0;104000;MORTGAGE;12.0;VENTURE;E;17000;14.82;0.16;Y
0;43500;RENT;4.0;EDUCATION;D;1800;14.96;0.04;Y
0;45000;RENT;6.0;EDUCATION;B;5000;11.36;0.11;N
0;60000;MORTGAGE;4.0;HOMEIMPROVEMENT;B;8850;10.37;0.15;N
0;50004;RENT;0.0;EDUCATION;B;14000;12.21;0.28;N
1;29000;RENT;6.0;MEDICAL;A;10000;7.29;0.34;N
0;120000;OWN;7.0;VENTURE;B;5000;10.65;0.04;N
0;50000;RENT;3.0;EDUCATION;D;4000;14.61;0.08;N
0;81000;MORTGAGE;6.0;MEDICAL;B;5000;10.75;0.06;N
1;127500;MORTGAGE;5.0;MEDICAL;E;20000;17.04;0.13;Y
0;60100;MORTGAGE;6.0;EDUCATION;A;1500;6.03;0.02;N
0;36684;RENT;0.0;MEDICAL;B;7500;10.96;0.20;N
0;35000;MORTGAGE;7.0;VENTURE;A;4000;7.29;0.11;N
0;39996;MORTGAGE;3.0;EDUCATION;A;3600;7.51;0.09;N
0;66600;OWN;3.0;VENTURE;B;7200;10.65;0.11;N
0;47000;MORTGAGE;3.0;HOMEIMPROVEMENT;B;12000;12.21;0.26;N
0;225000;MORTGAGE;12.0;DEBTCONSOLIDATION;B;6000;11.12;0.03;N
0;55000;RENT;2.0;DEBTCONSOLIDATION;B;10000;12.53;0.18;N
1;59600;MORTGAGE;9.0;VENTURE;E;21000;16.45;0.35;N
0;50000;MORTGAGE;9.0;DEBTCONSOLIDATION;A;18000;7.88;0.36;N
0;70000;RENT;0.0;MEDICAL;B;10000;10.95;0.14;N
0;70000;MORTGAGE;9.0;DEBTCONSOLIDATION;A;4000;6.92;0.06;N
0;53000;RENT;6.0;MEDICAL;C;3000;13.99;0.06;Y
0;51000;RENT;4.0;EDUCATION;B;6625;10.38;0.13;N
0;61000;RENT;3.0;VENTURE;C;8000;13.22;0.13;Y
0;57000;MORTGAGE;5.0;PERSONAL;A;13000;8.90;0.23;N
0;190000;RENT;8.0;EDUCATION;A;15000;9.63;0.08;N
1;25000;RENT;4.0;VENTURE;B;10000;11.36;0.40;N
0;60000;MORTGAGE;5.0;PERSONAL;A;2000;5.42;0.03;N
1;68500;RENT;4.0;EDUCATION;C;12000;13.16;0.18;Y
0;22000;OWN;1.0;EDUCATION;D;3000;16.00;0.14;N
0;40320;RENT;6.0;MEDICAL;B;7800;8.88;0.19;N
1;148000;MORTGAGE;1.0;HOMEIMPROVEMENT;C;28000;12.99;0.19;Y
0;85000;RENT;1.0;VENTURE;B;14400;11.99;0.17;N
0;285000;MORTGAGE;0.0;DEBTCONSOLIDATION;C;10000;13.99;0.04;N
0;63000;RENT;1.0;EDUCATION;C;11200;12.99;0.18;Y
1;24000;RENT;0.0;MEDICAL;D;1600;15.05;0.07;N
0;100000;MORTGAGE;4.0;PERSONAL;A;6000;7.14;0.06;N
1;49000;RENT;0.0;DEBTCONSOLIDATION;D;8000;15.31;0.16;Y
1;44000;RENT;4.0;DEBTCONSOLIDATION;A;15000;6.54;0.34;N
0;55000;OWN;7.0;VENTURE;B;1000;11.49;0.02;N
1;26400;MORTGAGE;6.0;MEDICAL;A;6000;6.91;0.23;N
1;58000;MORTGAGE;5.0;PERSONAL;D;16000;15.33;0.28;N
1;42500;RENT;7.0;MEDICAL;D;11850;14.11;0.28;Y
0;53000;RENT;3.0;MEDICAL;B;10000;9.99;0.19;N
1;54000;OWN;11.0;MEDICAL;E;20000;18.79;0.37;Y
0;120000;RENT;0.0;EDUCATION;A;35000;7.90;0.29;N
0;50000;MORTGAGE;4.0;DEBTCONSOLIDATION;A;10000;9.07;0.20;N
0;93000;OWN;7.0;VENTURE;C;25000;12.73;0.27;N
0;45000;MORTGAGE;8.0;DEBTCONSOLIDATION;A;16750;8.94;0.37;N
1;42360;RENT;1.0;EDUCATION;E;25000;16.35;0.59;Y
0;54000;RENT;1.0;HOMEIMPROVEMENT;C;1500;13.98;0.03;Y
1;35280;RENT;0.0;HOMEIMPROVEMENT;D;5000;14.96;0.14;N
1;48000;MORTGAGE;1.0;EDUCATION;B;3500;10.25;0.07;N
0;44000;MORTGAGE;17.0;VENTURE;A;16000;7.90;0.36;N
0;70000;RENT;4.0;VENTURE;B;2500;10.36;0.04;N
0;47000;OWN;9.0;VENTURE;A;4000;6.62;0.09;N
0;50004;MORTGAGE;1.0;HOMEIMPROVEMENT;C;1500;13.11;0.03;Y
0;65000;OWN;6.0;VENTURE;B;7000;11.49;0.11;N
0;91000;RENT;11.0;MEDICAL;B;25000;11.36;0.27;N
0;68000;OWN;9.0;EDUCATION;A;5000;6.99;0.07;N
1;54000;MORTGAGE;3.0;VENTURE;D;4000;15.62;0.07;N
1;17000;OWN;0.0;PERSONAL;D;3200;14.84;0.19;N
0;57000;RENT;0.0;PERSONAL;A;13500;6.92;0.24;N
0;79000;RENT;8.0;DEBTCONSOLIDATION;A;21000;7.90;0.27;N
0;47800;MORTGAGE;5.0;PERSONAL;C;1500;13.43;0.03;Y
0;60000;RENT;3.0;PERSONAL;C;11300;13.61;0.19;Y
0;250000;MORTGAGE;14.0;DEBTCONSOLIDATION;C;4200;13.11;0.02;N
0;25200;OWN;3.0;EDUCATION;B;1000;11.48;0.04;N
0;120000;MORTGAGE;4.0;HOMEIMPROVEMENT;A;6000;6.76;0.05;N
0;45888;RENT;5.0;EDUCATION;A;9000;5.79;0.20;N
1;66996;RENT;4.0;DEBTCONSOLIDATION;D;13000;15.20;0.19;Y
0;46000;OWN;14.0;PERSONAL;C;6000;12.68;0.13;N
0;55000;OWN;3.0;EDUCATION;C;4500;13.49;0.08;N
0;57000;MORTGAGE;2.0;MEDICAL;C;5950;13.49;0.10;Y
0;70000;RENT;0.0;EDUCATION;A;10000;7.29;0.14;N
0;52800;MORTGAGE;8.0;DEBTCONSOLIDATION;A;3600;7.90;0.07;N
0;53000;MORTGAGE;4.0;HOMEIMPROVEMENT;A;6000;6.62;0.11;N
1;28800;RENT;1.0;EDUCATION;C;15000;14.65;0.52;Y
0;65000;RENT;5.0;EDUCATION;B;7500;12.69;0.12;N
0;70000;MORTGAGE;7.0;DEBTCONSOLIDATION;A;3500;5.42;0.05;N
0;92000;OWN;4.0;MEDICAL;B;7200;9.88;0.08;N
0;96000;MORTGAGE;6.0;VENTURE;A;12000;5.42;0.13;N
0;160000;OWN;6.0;VENTURE;A;7000;8.90;0.04;N
0;48562;RENT;4.0;VENTURE;A;3500;8.00;0.07;N
0;36000;OWN;7.0;EDUCATION;B;6000;8.88;0.17;N
1;34560;RENT;5.0;DEBTCONSOLIDATION;D;9600;16.02;0.28;Y
1;37920;RENT;2.0;MEDICAL;C;12000;13.48;0.32;N
0;20400;RENT;3.0;PERSONAL;C;3125;12.61;0.15;N
0;67619;MORTGAGE;11.0;PERSONAL;C;15000;13.11;0.22;N
1;21996;RENT;0.0;EDUCATION;C;9250;12.87;0.42;N
0;75000;OWN;7.0;EDUCATION;B;15000;11.14;0.20;N
0;40000;RENT;1.0;EDUCATION;A;3600;8.59;0.09;N
1;44000;MORTGAGE;7.0;PERSONAL;B;7500;10.08;0.17;N
0;59000;MORTGAGE;7.0;PERSONAL;A;3600;7.51;0.06;N
1;28896;RENT;6.0;PERSONAL;C;15000;13.48;0.52;Y
0;64575;RENT;2.0;PERSONAL;A;12000;7.29;0.19;N
1;30000;RENT;6.0;MEDICAL;E;5000;17.43;0.17;N
0;70000;RENT;23.0;VENTURE;A;11000;7.29;0.16;N
0;60000;RENT;0.0;MEDICAL;A;5500;7.88;0.09;N
0;70000;OWN;13.0;PERSONAL;D;25000;15.62;0.36;Y
0;98518;MORTGAGE;8.0;VENTURE;A;10000;8.59;0.10;N
0;72000;RENT;8.0;PERSONAL;A;7000;9.32;0.10;N
0;65993;MORTGAGE;3.0;EDUCATION;D;9000;14.59;0.14;N
0;175000;RENT;3.0;PERSONAL;B;12000;10.59;0.07;N
0;63360;RENT;1.0;EDUCATION;B;6500;9.99;0.10;N
0;105201;MORTGAGE;20.0;VENTURE;A;15000;6.91;0.14;N
0;55000;RENT;3.0;VENTURE;A;7000;6.91;0.13;N
0;45600;MORTGAGE;5.0;VENTURE;B;2000;10.36;0.04;N
0;38850;RENT;0.0;EDUCATION;C;4000;12.72;0.10;Y
0;60000;RENT;3.0;PERSONAL;C;4800;13.35;0.08;Y
0;27996;OWN;5.0;MEDICAL;A;5000;5.79;0.18;N
0;50000;RENT;5.0;DEBTCONSOLIDATION;B;9000;12.69;0.18;N
0;79500;RENT;4.0;EDUCATION;C;3500;13.49;0.04;Y
0;51000;MORTGAGE;4.0;HOMEIMPROVEMENT;B;4775;11.14;0.09;N
0;37500;RENT;5.0;PERSONAL;B;7000;12.69;0.19;N
0;55000;RENT;3.0;MEDICAL;B;6000;10.74;0.11;N
0;205000;MORTGAGE;8.0;EDUCATION;C;35000;13.99;0.17;N
1;39000;RENT;2.0;PERSONAL;A;7000;8.90;0.18;N
0;92000;MORTGAGE;4.0;EDUCATION;E;15600;16.35;0.17;Y
1;22292;RENT;5.0;DEBTCONSOLIDATION;D;3500;16.49;0.16;N
0;70572;MORTGAGE;8.0;EDUCATION;A;14500;5.99;0.21;N
0;63000;MORTGAGE;1.0;HOMEIMPROVEMENT;C;8000;12.73;0.13;N
0;44000;MORTGAGE;2.0;MEDICAL;B;8000;9.63;0.18;N
0;72000;RENT;1.0;VENTURE;B;6000;11.86;0.08;N
0;33685;MORTGAGE;6.0;DEBTCONSOLIDATION;C;5000;13.85;0.15;N
0;70000;MORTGAGE;9.0;EDUCATION;A;16000;7.90;0.23;N
1;60000;RENT;19.0;VENTURE;D;21725;15.62;0.36;Y
0;114000;MORTGAGE;12.0;VENTURE;E;8000;18.64;0.07;N
0;74000;RENT;6.0;PERSONAL;B;12600;10.65;0.17;N
0;75000;RENT;4.0;VENTURE;B;20000;8.88;0.27;N
1;24996;RENT;1.0;MEDICAL;D;3600;14.09;0.14;N
0;59500;RENT;3.0;EDUCATION;D;6000;13.36;0.10;Y
1;42000;RENT;8.0;HOMEIMPROVEMENT;D;18000;14.46;0.43;Y
0;75000;MORTGAGE;5.0;VENTURE;A;15000;8.49;0.20;N
1;50000;RENT;11.0;MEDICAL;B;16000;9.91;0.32;N
0;26400;RENT;2.0;PERSONAL;C;2500;13.48;0.09;N
0;55000;MORTGAGE;4.0;HOMEIMPROVEMENT;C;6500;13.98;0.12;N
0;38000;RENT;5.0;PERSONAL;A;7500;5.79;0.20;N
0;108000;MORTGAGE;1.0;MEDICAL;A;7000;7.74;0.06;N
0;120000;MORTGAGE;12.0;EDUCATION;A;6000;5.42;0.05;N
0;180000;RENT;0.0;MEDICAL;A;7000;7.74;0.04;N
0;45000;MORTGAGE;2.0;EDUCATION;A;7000;7.14;0.16;N
0;41000;RENT;1.0;DEBTCONSOLIDATION;A;6600;8.00;0.16;N
0;97000;MORTGAGE;3.0;EDUCATION;C;6400;15.96;0.07;N
0;54000;RENT;7.0;EDUCATION;D;2500;16.32;0.05;Y
0;30000;RENT;6.0;EDUCATION;B;4000;9.76;0.13;N
1;10000;RENT;2.0;EDUCATION;A;3250;7.88;0.33;N
0;50433;RENT;6.0;VENTURE;B;5000;10.71;0.10;N
1;51000;RENT;10.0;MEDICAL;B;5000;12.42;0.10;N
0;64000;RENT;9.0;HOMEIMPROVEMENT;C;8000;14.22;0.13;Y
0;72000;RENT;8.0;EDUCATION;A;14000;7.90;0.19;N
0;28000;OWN;0.0;VENTURE;B;1250;10.99;0.04;N
0;90000;MORTGAGE;6.0;MEDICAL;A;24400;8.90;0.27;N
0;49536;MORTGAGE;6.0;DEBTCONSOLIDATION;A;5200;6.62;0.10;N
1;37947;RENT;5.0;PERSONAL;A;14000;7.90;0.37;N
0;65000;MORTGAGE;9.0;EDUCATION;A;20500;6.99;0.32;N
0;36000;OWN;4.0;MEDICAL;D;10000;16.29;0.28;Y
0;42996;RENT;5.0;MEDICAL;A;5000;7.14;0.12;N
0;62000;MORTGAGE;2.0;HOMEIMPROVEMENT;B;8000;10.08;0.13;N
0;41124;RENT;7.0;DEBTCONSOLIDATION;A;6000;7.49;0.15;N
0;72000;MORTGAGE;6.0;VENTURE;D;16800;15.62;0.23;N
0;124800;MORTGAGE;1.0;VENTURE;C;15000;12.53;0.12;Y
1;24000;RENT;3.0;PERSONAL;B;12000;10.36;0.50;N
0;70000;MORTGAGE;2.0;HOMEIMPROVEMENT;A;21600;7.51;0.31;N
0;70000;MORTGAGE;9.0;DEBTCONSOLIDATION;A;4000;6.92;0.06;N
0;50268;MORTGAGE;4.0;PERSONAL;D;12000;12.61;0.24;N
0;37500;MORTGAGE;6.0;VENTURE;A;10000;9.32;0.27;N
0;56928;RENT;3.0;PERSONAL;B;4800;10.38;0.08;N
0;42000;MORTGAGE;3.0;HOMEIMPROVEMENT;A;10000;5.42;0.24;N
1;34560;RENT;2.0;HOMEIMPROVEMENT;E;1200;19.29;0.03;N
0;42996;OWN;1.0;VENTURE;D;7200;14.11;0.17;N
1;44000;RENT;0.0;MEDICAL;D;12250;15.99;0.28;Y
0;82000;MORTGAGE;1.0;HOMEIMPROVEMENT;C;20000;13.57;0.24;N
0;138000;MORTGAGE;0.0;EDUCATION;C;25000;13.06;0.18;Y
0;300000;MORTGAGE;5.0;EDUCATION;D;10000;15.65;0.03;Y
0;85000;MORTGAGE;2.0;EDUCATION;B;8400;11.99;0.10;N
0;39996;RENT;2.0;VENTURE;B;2500;10.37;0.06;N
0;38000;RENT;1.0;MEDICAL;B;2000;11.83;0.05;N
0;108000;RENT;2.0;PERSONAL;B;10000;10.65;0.09;N
0;85000;MORTGAGE;7.0;PERSONAL;C;5500;13.49;0.06;N
1;78000;MORTGAGE;7.0;VENTURE;C;9000;11.78;0.12;Y
0;46344;RENT;0.0;EDUCATION;B;3500;11.36;0.08;N
0;75000;RENT;2.0;EDUCATION;C;6500;13.57;0.09;Y
0;65000;RENT;9.0;PERSONAL;A;4000;6.99;0.06;N
1;54400;RENT;6.0;MEDICAL;D;2500;16.49;0.04;Y
0;34200;RENT;1.0;MEDICAL;C;3500;12.84;0.10;N
0;70000;MORTGAGE;9.0;PERSONAL;A;7000;8.90;0.10;N
0;62500;OWN;2.0;MEDICAL;A;1600;5.42;0.03;N
0;35000;MORTGAGE;1.0;HOMEIMPROVEMENT;D;5400;12.17;0.15;N
1;30000;RENT;1.0;HOMEIMPROVEMENT;E;7675;16.00;0.26;Y
0;101000;MORTGAGE;17.0;EDUCATION;C;2500;13.47;0.02;Y
0;95000;RENT;0.0;DEBTCONSOLIDATION;A;7500;7.51;0.08;N
0;44400;RENT;4.0;PERSONAL;D;2100;17.27;0.05;N
1;42000;RENT;0.0;EDUCATION;D;2000;15.62;0.05;N
1;30000;MORTGAGE;4.0;MEDICAL;D;10000;15.99;0.33;Y
0;86004;RENT;1.0;PERSONAL;C;15000;12.53;0.17;N
0;73500;OWN;12.0;HOMEIMPROVEMENT;B;10000;9.88;0.14;N
1;33564;RENT;5.0;PERSONAL;D;6000;16.29;0.18;N
1;34000;MORTGAGE;5.0;PERSONAL;A;7200;6.76;0.21;N
1;55164;RENT;8.0;PERSONAL;C;25000;13.22;0.45;Y
1;26400;RENT;5.0;MEDICAL;C;7750;14.27;0.29;N
0;120000;MORTGAGE;2.0;EDUCATION;A;7000;7.14;0.06;N
0;97000;MORTGAGE;0.0;HOMEIMPROVEMENT;D;25000;16.00;0.26;N
0;102000;MORTGAGE;5.0;EDUCATION;B;6975;9.91;0.07;N
1;24000;RENT;1.0;PERSONAL;E;1000;17.99;0.04;N
0;98080;MORTGAGE;8.0;VENTURE;B;20000;8.88;0.20;N
0;41004;MORTGAGE;5.0;VENTURE;B;24250;10.75;0.59;N
1;29280;MORTGAGE;0.0;EDUCATION;C;12000;11.66;0.41;Y
1;34800;RENT;6.0;VENTURE;C;15000;14.27;0.43;Y
0;27983;MORTGAGE;7.0;DEBTCONSOLIDATION;A;6000;7.88;0.21;N
0;80000;RENT;3.0;HOMEIMPROVEMENT;A;12000;6.62;0.15;N
0;70000;MORTGAGE;1.0;EDUCATION;C;20000;14.26;0.29;N
1;37700;MORTGAGE;7.0;EDUCATION;B;9000;11.58;0.24;N
0;30000;OWN;4.0;PERSONAL;B;5000;11.12;0.17;N
0;70000;RENT;2.0;EDUCATION;A;10000;7.88;0.14;N
0;76000;OWN;3.0;EDUCATION;B;18000;10.99;0.24;N
0;62000;RENT;6.0;PERSONAL;C;9200;12.98;0.15;N
0;86000;RENT;4.0;EDUCATION;A;12000;7.51;0.14;N
1;15600;RENT;0.0;MEDICAL;A;2800;7.40;0.18;N
1;33996;RENT;0.0;PERSONAL;D;5000;14.84;0.15;Y
0;48000;RENT;3.0;DEBTCONSOLIDATION;B;6700;11.99;0.14;N
0;110000;RENT;7.0;EDUCATION;C;20000;14.17;0.18;N
0;42000;RENT;0.0;VENTURE;C;4000;13.22;0.10;N
1;69000;RENT;1.0;VENTURE;D;12000;14.46;0.17;N
1;49000;RENT;2.0;PERSONAL;D;5000;15.31;0.10;N
1;34000;RENT;0.0;HOMEIMPROVEMENT;E;8000;17.74;0.24;N
0;80000;MORTGAGE;10.0;HOMEIMPROVEMENT;D;15000;16.07;0.19;Y
0;113000;MORTGAGE;0.0;HOMEIMPROVEMENT;E;15000;15.68;0.13;Y
0;62400;MORTGAGE;8.0;EDUCATION;D;8500;14.09;0.14;N
1;52000;RENT;0.0;VENTURE;D;8000;15.58;0.15;N
0;72000;MORTGAGE;12.0;MEDICAL;A;4500;6.62;0.06;N
1;98000;MORTGAGE;6.0;PERSONAL;B;25000;10.25;0.26;N
0;75000;RENT;0.0;EDUCATION;A;18500;7.49;0.25;N
0;36000;RENT;1.0;EDUCATION;A;3000;5.42;0.08;N
0;48000;MORTGAGE;5.0;VENTURE;B;7350;10.65;0.15;N
0;105859;OWN;20.0;VENTURE;B;12000;11.99;0.11;N
0;48000;RENT;1.0;PERSONAL;B;6000;11.14;0.13;N
0;74000;MORTGAGE;6.0;EDUCATION;B;18000;10.75;0.24;N
1;50000;RENT;2.0;MEDICAL;D;2000;16.89;0.04;N
0;110000;RENT;1.0;MEDICAL;A;7000;7.51;0.06;N
1;66000;MORTGAGE;2.0;HOMEIMPROVEMENT;B;12000;11.71;0.18;N
1;42000;RENT;6.0;DEBTCONSOLIDATION;D;3500;12.67;0.08;N
0;38000;RENT;8.0;PERSONAL;A;6000;6.99;0.16;N
0;61000;RENT;1.0;VENTURE;B;12000;12.21;0.20;N
1;32000;RENT;2.0;MEDICAL;D;8575;15.62;0.27;N
0;47380;MORTGAGE;11.0;HOMEIMPROVEMENT;C;15000;13.79;0.32;Y
0;73200;MORTGAGE;1.0;PERSONAL;B;7200;10.20;0.10;N
0;125000;MORTGAGE;4.0;VENTURE;B;12500;11.48;0.10;N
0;24000;RENT;0.0;MEDICAL;A;3500;6.17;0.15;N
0;156000;MORTGAGE;5.0;EDUCATION;B;18000;11.99;0.12;N
1;42600;RENT;0.0;VENTURE;D;10000;15.62;0.23;Y
0;70000;MORTGAGE;11.0;HOMEIMPROVEMENT;C;20000;14.27;0.29;Y
0;40000;MORTGAGE;8.0;DEBTCONSOLIDATION;A;8000;8.59;0.20;N
1;49000;RENT;2.0;DEBTCONSOLIDATION;D;24000;15.20;0.49;N
0;46800;MORTGAGE;3.0;DEBTCONSOLIDATION;B;12725;12.42;0.27;N
